Zona,Lat,Lon,KEY
"CANAL DE NAVARRES, S/N (de Av. Cortes Valencianas a la Marina Alta)",39.4913386362332,-0.4039709486755205,801
"L'HORTA SUD, S/N (de Av. Cortes Valencianas a Nicasio Benlloch)",39.4933304,-0.3992304,802
"NICASIO BENLLOCH, Nº 122 (de Sierra de Agullent a la Safor)",39.493414,-0.3981307,803
"NICASIO BENLLOCH, Nº 74 (de La Safor a Benicadell)",39.4911657,-0.3958235,804
"LA SAFOR, Nº 10 (de Av. Cortes Valencianas a La Marina Alta)",39.4902599,-0.4004296,805
"MAESTRO RODRIGO, Nº 107 (de la Safor a Gral. Avilés)",39.4864763,-0.4050261,806
"MAESTRO RODRIGO, Nº 78 (de La Safor a Camp de Túria)",39.4888916,-0.4050817,807
"MAESTRO RODRIGO, S/N (de Camp de Túria a La Safor)",39.484251,-0.40254,808
"LA SAFOR, Nº 19 (de Maestro Rodrigo a Av. Cortes Valencianas)",39.4877956,-0.4042085,809
"ACCESO A BENIMAMET, DE MAESTRO RODRIGO  A  BENIMAMET",39.49489262372871,-0.4102352853734955,810
"ACCESO DE BENIMAMET, DE  BENIMAMET A MAESTRO RODRIGO",39.484251,-0.40254,811
"AV. CORTES VALENCIANAS, S/N (de Padre Barranco a Gral. Avilés)",39.489856,-0.399122,812
P.I. AV. PÍO XII (ENTRADA) (de La Safor a Av. Campanar),39.4825108,-0.3936329,813
"AV. FRANCIA, Nº 19 (de Alfredo Torán y Olmos a Tomás Montañana)",39.4603419,-0.350864,814
"ALAMEDA, FRENTE Nº 46 (de Vicente Beltrán a Menorca)",39.470664599776775,-0.3615100577555979,815
"MENORCA, Nº 20 (de Av. Francia a Alameda)",39.4582942,-0.3446677,816
"MENORCA, Nº 17 (de Alameda a Av. Francia)",39.457504,-0.3447962,817
"MENORCA, S/N (de Av. Baleares a Av. Francia)",39.4585704,-0.3437354,818
"PINTOR MAELLA, S/N (de Baleares a Av. Francia)",39.4605561,-0.3478362,819
"MENORCA, Nº 11 (de Av. Baleares a Rodrigo de Pertegas)",39.459558,-0.3417363,820
"IBIZA, Nº 25 (de Av. Baleares a Méndez Nuñez)",39.45934889999999,-0.3401841,821
"MENORCA, Nº 2 (de Rodrigo de Pertegás a Av. Baleares)",39.46050839999999,-0.3410749,822
"IBIZA, Nº 22 (de Méndez Nuñez a Baleares)",39.4600476,-0.3404791,823
"IBIZA, Nº 17 (de Méndez Nuñez a I.Canarias)",39.4601879,-0.3398715,824
"AV. FRANCIA, Nº 16 (de Alfredo Torán y Olmos a Pintor Maella)",39.4595884,-0.3503865,825
"ALAMEDA, Nº 46 (de Vicente Beltrán a Padre Tomás Montañana)",39.4582897,-0.3503466,826
"AV. HERMANOS MACHADO, S/N (De Salvador Cervero a Salida Ciudad)",39.4989705,-0.373908,827
"JUAN XXIII, S/N (de Av. Hnos. Machado a Rio Nervión)",39.4940088,-0.3834309,828
"JUAN XXIII, Nº 45 (de Rio Nervión a Castellonet)",39.4946061,-0.383811,829
"JUAN XXIII, Nº 40 (de Pedro Cabanes a Rio Nervión)",39.4937809,-0.3829633,830
"JUAN XXIII, Nº 33 (de Castellonet a Gil Sumbiela)",39.4929343,-0.3834471,831
"AVENIDA TRES CRUCES, S/N (de Gaspar Aguilar a Campos Crespo)",39.4682774,-0.4060486,832
AV. DR. TOMAS SALA s/n (de Jerónima Galés a Gaspar Aguilar),39.4488877,-0.3923035,833
"AV. DR. TOMAS SALA, Nº 8 (de Pío IX a San Marcelino)",39.4471847,-0.391969,834
AV. DR. TOMAS SALA nº 19 (de Carteros a Jerónima Galés),39.4481387,-0.3900829,835
"AV. DR. TOMAS SALA, S/N (de San Marcelino a San Vicente Mártir)",39.4488877,-0.3923035,836
"AV. DR. TOMAS SALA, Nº 45 (de San Vicente Mártir a Carteros)",39.4472625,-0.3867083,837
"SAN VICENTE MARTIR, Nº 386 (de Fdo. Abril Martorell a Arzobispo Olaechea)",39.4457428,-0.3868097,838
"SAN VICENTE MARTIR, Nº 317 (de Fdo. Abril Martorell a Tomás de Villarroya)",39.4473949,-0.3858036,839
"SAN VICENTE MARTIR, Nº 412 (de Arzobispo Olaechea a Fdo. Abril Martorell)",39.4451261,-0.3870635,840
"ALFAHUIR, Nº 26 (de J. Maria Pinazo a Av. Valladolid)",39.48924909999999,-0.365381,841
"FDO. ABRIL MARTORELL, S,/N (de Ausias March a Cª Malilla)",39.4453863,-0.3779244,842
"FDO. ABRIL MARTORELL, S/N (SALIDA DE LA FE) (de Cª Malilla a Ausias March)",39.4453863,-0.3779244,843
"AV. AUSIAS MARCH, Nº 105 (de Fdo. Abril Martorell a Pista de Silla, salida ciudad)",39.4448704,-0.368528,844
"ANTONIO FERRANDIS, S/N (de Bombero Ramon Duart Carrera Fuente S. Luis)",39.4476498,-0.3668607,845
"Cª FUENTE SAN LUIS, S/N (de Antonio Ferrandis a Ángel de Villena)",39.4438036,-0.3671856,846
"GRABADOR JORDÁN, FRENTE Nº 7 (de Antonio Ferrandis a Río Seco)",39.4444984,-0.3675607,847
"Cª MALILLA, Nº 99 (de Fdo. Abril Martorell a I.Formentera)",39.4401042,-0.3805789,848
FDO. ABRIL MARTORELL CALZADA LATERAL (de Río Eresma a Cª Malilla),39.4453863,-0.3779244,849
"AV. AUSIAS MARCH, Nº 83 (de Antonio Ferrandis a Ebanista Caselles)",39.4476567,-0.3690485,850
"LAURIA, Nº 2 (de Pl. Ayuntamiento a Pascual y Genís)",39.46908882590018,-0.375348094621761,851
GARRIGUES nº 1 (de S. Vicente Mártir a Av. del Oeste),39.4706714,-0.3783792,852
AMADO GRANELL MESADO (MILITAR) nº 7 (de Luís Oliag a Peris y Valero),39.4557525,-0.3625311,853
"JOAQUÍN BALLESTER, Nº 37 (de Beltrán Báguena a Av. Pío XII)",39.4821251,-0.3907878,854
AV. CONSTITUCIÓN Nº 188 (de Coronel Montesinos a Pl. D. Bosco),39.4934559,-0.3728585,855
"AVDA CATALUÑA LATERAL, de Primado Reig a Clariano",39.4826978,-0.3491471,856
"TOMÁS DE VILLARROYA, nº 8 (de Pl. de Holanda a San Vicente)",39.4482345,-0.3869945,857
"SERPIS, Nº 38 (de Cº de Cabañal a Ramón Llull)",39.4750026,-0.3460242,858
"PROFESOR LÓPEZ PIÑERO, ESQUINA POETA JOSEP CERVERA Y GRIFOL (de Salida)",39.4553232,-0.360297,860
V-21 LATERAL SALIDA (de Avda. Naranjos a V-21),39.4903326,-0.3377808,861
"PASO INFERIOR  AVDA. CATALUÑA DE ENTRADA, de V-21 a Primado Reig",39.4912059,-0.3723633,862
"PASO INFERIOR AVDA. CATALUÑA DE SALIDA,  de Primado Reig a V-21",39.4903326,-0.3377808,863
"ALAMEDA, FRENTE Nº 54 (de Menorca a Ibiza)",39.4738338,-0.3756348,864
"PINTOR MAELLA, Nº 35 (de Luis Bolinches a Av. Francia)",39.4582504,-0.3478165,865
VARIANTE V-30 ENTRADA (de V-30 a San Pío X),39.4496556,-0.4066403,866
VARIANTE V-30 SALIDA (de San Pío X a V-30),39.4738338,-0.3756348,867
"ALFAHUIR, Nº 47 (de Hnos. Machado a Santiago Rusiñol)",39.4933644,-0.3601622,868
PASO ELEVADO FDO. ABRIL MARTORELL (de San Vicente Mártir a Cª Malilla),39.4453863,-0.3779244,869
AV. LOS NARANJOS (de Av. Cataluña a Ramón Llull),39.4779652,-0.3392503,870
"AV. ECUADOR, Nº 38 (de Gral. Llorens a Serrano Clavero)",39.4933146,-0.388496,871
"AV. ECUADOR, Nº 44 (de Serrano Clavero a Azucena)",39.4939184,-0.3895165,872
"SERRANO CLAVERO, Nº 43 (de Ecuador a Alcalde Gurrea)",39.4920664,-0.3893002,873
"AVENIDA LEVANTE U.D., S/N (De Avda. Ecuador a Federico Alcacer Aguilar)",39.4960432,-0.3889117,874
"AVDA. LEVANTE U.D.,S/N (de C/ Encarna Albarracín a Avda. Ecuador)",39.4960432,-0.3889117,875
"GRAL. LLORENS, S/N (de Av. de Ecuador a Serrano Clavero)",39.4920198,-0.3860941,876
"FEDERICO ALCACER AGUILAR, S/N (de Serrano Clavero a Juan XXIII)",39.4950412,-0.3864053,877
AV. FRANCIA  s/n esquina Pintor Maella (de Pintor Maella a Higinio Noja),39.4605561,-0.3478362,878
AV. FRANCIA nº 47 (de Higinio Noja a Pintor Maella),39.4594575,-0.3469028,879
"AV. HNOS. MACHADO, Nº 137 (de Cº Moncada a Juan XXIII)",39.4979962,-0.3822539,880
"AV. HNOS. MACHADO, S/N (de Conde de Torrefiel a Cº Moncada)",39.4989705,-0.373908,881
Cº MONCADA - VÍA LATERAL (SALIDA) (de Av. Hnos. Machado a Poble Nou),39.4724081,-0.3736559,882
"Cº MONCADA, S/N (de  Av. Hnos. Machado a Rio Bidasoa)",39.49598440626254,-0.380912550075674,883
"Cº MONCADA, FRENTE Nº 131 (de  Río Bidasoa a Av. Hnos. Machado)",39.49779019466408,-0.3814840762268863,884
Cº MONCADA - P.I. SALIDA (de Valencia a Poble Nou),39.4738338,-0.3756348,885
"AV. CONSTITUCIÓN, Nº 270 (de Santiago Rusiñol a Av. Hnos. Machado)",39.4973765,-0.3705903,886
"SAN JUAN BOSCO, Nº 95 (de Hnos. Machado a Santiago Rusiñol)",39.4972234,-0.3695791,887
"AV. HNOS. MACHADO, FRENTE NUM. 13 (FRENTE C.C. ARENA) (de Op. a Motilla del Palancar a Op. San Vicen",39.4989705,-0.373908,888
ENTRADA A VALENCIA DESDE ALBORAYA (de Alboraya a Av. Hnos. Machado),39.49461796953337,-0.356924222537773,889
SALIDA DE VALENCIA HACIA ALBORAYA (de Ronda Norte a Alboraya),39.4633618,-0.3527075,890
"POETA EMILIO BARÓ, S/N (de Rotonda Ronda Norte a Ismael Merlo)",39.4889576,-0.3602898,891
"ISABEL DE VILLENA, Nº 29 (de Río Tajo a Av. los Naranjos)",39.4761855,-0.3258844,892
"EUGENIA VIÑES, Nº 247 (de Acequia de la Cadena a Vicente Guillot)",39.47420049999999,-0.325744,893
PROFESOR LÓPEZ PIÑERO - Frente UMBRACLE (de Antonio Ferrandis a Pte. de Monteolivete),39.4549911,-0.3531551,894
"AV. BALEARES, Nº 63 (de Vicente Beltrán a Lebón)",39.4619724,-0.3510134,895
"AV. BALEARES, Nº 133 (de Ibiza a Menorca)",39.4593388,-0.3408846,896
JUAN VERDEGUER s/n (de Ing. Manuel Soto a J.J. Sister),39.4587667,-0.3368748,897
"JUAN VERDEGUER, Nº 32 (de Padre porta a Toneleros)",39.4588186,-0.3361768,898
"AV. BALEARES, Nº 45 (de Padre Tomás Montañana a Rio Escalona)",39.4626384,-0.3531896,899
"AV. BALEARES, Nº 4 (de Río Escalona a Andrés Mancebo)",39.4632144,-0.3559479,900
"AV. BALEARES, S/N (de Dama de Elche a Trafalgar)",39.4613092,-0.3492999,901
AV. BALEARES s/n esquina Trafalgar (de Trafalgar a Higinio Noja),39.4606459,-0.3453633,902
"AV. BALEARES, Nº 75 (de Pintor Maella a Vicente Beltrán)",39.4610722,-0.3480336,903
CV-35 ENTRADA (de Empalme a Camp de Túria),39.503321,-0.4117374,904
"TRAFALGAR, Nº 38 (de Av. Baleares a Carolina Álvarez)",39.4606864,-0.3454331,905
ALFREDO TORÁN Y OLMOS nº 1 (de Av. Baleares a Av. Francia),39.4738338,-0.3756348,906
HIGINIO NOJA (PROFESOR) s/n esquina Av. Baleares (de Av. Baleares a Av. Francia),39.4611849,-0.3465246,907
"AV. DEL PUERTO, Nº 22 (de Pl. Zaragoza a Antonio Suarez)",39.4675946,-0.3589642,908
"AV. DEL PUERTO, Nº 64 (de Av. Cardenal Benlloch a José Faus)",39.4663716,-0.354868,909
"AV. DEL PUERTO, Nº 100 (de Abben al Abbar a Dr. Manuel Candela)",39.4658343,-0.3529874,910
AV. PUERTO nº 192 (de Higinio Noja a Trafalgar),39.4634952,-0.3449953,911
"AV. DEL PUERTO, Nº 34 (de Antonio Suarez a Av. Cardenal Benlloch)",39.4671857,-0.3577547,912
"AV. DEL PUERTO, Nº 274 (de Serrería a I.Canarias)",39.46141679999999,-0.3380424,913
"AV. DEL PUERTO, Nº 310 (de Padre Porta a Bello)",39.4605202,-0.3352573,914
"SIETE AGUAS, Nº 5 (de I.Canarias a Av. del Puerto)",39.4617605,-0.3406195,915
"I.CANARIAS, Nº 237 (de Siete Aguas a Noguera)",39.4615949,-0.3409535,916
"NOGUERA, Nº 5 (de I.Canarias a Av. del Puerto)",39.4620413,-0.3415332,917
"I.CANARIAS, Nº 211 (de Dama de Elche a Trafalgar)",39.4624225,-0.3431812,918
"I.CANARIAS, Nº 151 (de Pintor Maella a Vicente Beltrán Grimalt)",39.4638631,-0.3464673,919
"I.CANARIAS, Nº 62 (de Rio Arcos a Lo Rat Penat)",39.4657437,-0.353814,920
"I.CANARIAS, Nº 24 (de Eduardo Boscá a Pº Alameda)",39.466508,-0.3571849,921
"EDUARDO BOSCÁ, Nº 2 (de Av. del Puerto a I.Canarias)",39.4669079,-0.3567945,922
"AV. CARDENAL BENLLOCH, Nº 6 (de Av. del Puerto a Artes y Oficios)",39.4674761,-0.3560478,923
"AV. DEL PUERTO, Nº 140 (de Floresta a Los Leones)",39.4647805,-0.3493678,924
"AV. DEL PUERTO, Nº 156 (de Muñiz y H. De Alba a Pintor Maella)",39.4641009,-0.3470327,925
"AV. DEL PUERTO, Nº 222 (de Dama de Elche a Noguera)",39.4627082,-0.3425609,926
"AV. DEL PUERTO, Nº 246 (de Siete Aguas a Serrería)",39.4620281,-0.3404765,927
SALIDA HACIA V-21,39.48215297333721,-0.3503463169458334,928
INGENIERO MANUEL SOTO s/n ( de Puente de Astilleros a Comandancia de Marina),39.4574058,-0.3315918,929
"EJERCITO ESPAÑOL, (de Ingeniero Manuel Soto a Paseo de Cantarranas)",39.4560248,-0.3315032,930
P.I. ANTONIO FERRANDIS (de Fdo. Abril Martorell a Fuente En Corts),39.4489356,-0.3624643,931
"AMPARO ITURBI, Nº 71 (de Juan Ramón Jiménez a Av. Ausias March)",39.4549759,-0.3759109,932
ACTOR ANTONIO FERRANDIS s/n (de Carrera en Corts a Profesor López Piñero),39.4495911,-0.3605835,933
"AVDA. LEVANTE U.D., S/N (de Federico Alcacer Aguilar a Ronda Norte)",39.4960432,-0.3889117,934
"AVDA. ECUADOR FRENTE Nº 95, (de Miguel Galan a Salvador Cervero)",39.4940449,-0.3905408,935
"AVDA. ECUADOR  Nº 101, (de  Salvador Cervero a Miguel Galan)",39.496511,-0.3935682,936
"SALVADOR CERVERO, Nº 2 (de Avda. Ecuador a C/ José Albi)",39.4977348,-0.3926267,937
"SALVADOR CERVERO, S/N (de C/ Ninot a Avda. Ecuador)",39.4986112,-0.3913473,938
"SALVADOR CERVERO, FRENTE Nº 19 (de C/ Ninot a Av. Hnos. Machado)",39.4986112,-0.3913473,939
DUQUE DE MANDAS FTE. Nº 30 (De Motilla del Palancar a San Vicente de Paul),39.4925477,-0.3678015,940
DUQUE DE MANDAS Nº 26 (De San Vicente de Paul a M. Palancar),39.4924444,-0.367999,941
SAN VICENTE DE PAUL Nº 36 (De Duque de Mandas a Arquitecto Tolsá),39.4928866,-0.3675301,942
"SAN VICENTE DE PAUL, S/N (FRENTE IGLESIA) ( De Duque de Mandas a Av. Primado Reig)",39.4933047,-0.367226,943
"DUQUE DE MANDAS, S/N (FRENTE IGLESIA) (De San Vicente de Paul a Padre Viñas)",39.4925477,-0.3678015,944
SAN VICENTE DE PAUL ESQ ARQUITECTO TOLSA ( De A. Tolsá a Santiago Rusiñol),39.4933047,-0.367226,945
"ARQUITECTO TOLSA, S/N (De San Vicente de Paul a Motilla del Palancar)",39.4933047,-0.367226,946
MOTILLA DEL PALANCAR ESQUINA DUQUE DE MANDAS (De Duque de Mandas a Arquitecto Tolsá),39.4886527,-0.3691017,947
ALFAHUIR Nº 7 (De Porta Coeli a Primado Reig),39.4884637,-0.3679609,948
MARCOS SOPENA s/n (De Plaza Armada Española a Eugenia Viñes),39.4631428,-0.3265397,949
FRANCISCO CUBELLS Nº 14 (de Arquitecto Alfaro a S. Jose de la Vega),39.463175,-0.3348923,950
"CONDE LUMIARES Nº 42, de Santiago Rusiñol a Meliana.",39.4974988,-0.3715504,951
"DR. LLUCH Nº 50, De Omet a Virgen del Sufragio",39.4661622,-0.3277658,952
"VIRGEN DEL SUFRAGIO s/n, De tranvia a Dr. Lluch",39.4684189,-0.3280921,953
"EUGENIA VIÑES s/n, De Marcos Sopena a Neptuno",39.4692723,-0.3255189,954
"MARCOS SOPENA s/n, De Eugenia Viñes a Plaza Armada Española",39.4631428,-0.3265397,955
"FRANCISCO CUBELLS Nº 4, (de Consuelo a Virgen del Puig)",39.4635561,-0.3362042,956
"ARQUITECTO ALFARO Nº 31, (de Fco Cubells a José Aguirre)",39.4632588,-0.3354258,957
"FRANCISCO CUBELLS Nº 28, (de Fco. Baldomá a San Pascual)",39.46303899999999,-0.3335551,958
"FRANCISCO BALDOMA Nº 20, (de Fco. Cubells a José Aguirre)",39.4630105,-0.3336616000000001,959
ESCALANTE Nº 22 (de Francisco Cubells a Mariano Cuber),39.4631545,-0.3314509,960
PLAZA ARMADA ESPAÑOLA s/n (de Fco. Cubells a Pza. Armada Española),39.4628248,-0.3290187,961
PLAZA ARMADA ESPAÑOLA Nº 5 (de Reina a Barraca),39.4637203,-0.3296905,962
DR. LLUCH Nº 3 (de Pza. Armada Española a Travesía Iglesia del Rosario),39.4637382,-0.3290047,963
"SAN VTE. DE PAUL, S/N (CAMPO LEVANTE), (de Santiago Rusiñol a Hermanos Machado)",39.4738338,-0.3756348,964
"SANTIAGO RUSIÑOL, S/N (ESQ. S. VTE. PAUL), (de S. Vte. De Paul a Alfahuir)",39.4951966,-0.3662715,965
"EDUARDO PRIMO YUFERA (OCEANOGRAFICO), de Jesús Morante Borras a Profesor López Piñero",39.4519462,-0.3467599,966
"PROFESOR LÓPEZ PIÑERO (PALACIO DE LAS ARTES), de Puente de Monteolivete a Avda. La Plata.",39.4559624,-0.3552235,967
"CALLE URUGUAY, Nº 5 (de Jerónimo Muñoz a Giorgeta )",39.4597259,-0.385923,968
"FRANCISCO CUBELLS  Nº 40, (de San Pascual a Escalante)",39.462971,-0.3324922,970
"CAMINO DE LAS MORERAS S/N, (De Adolfo Azcarraga a Alqueria Fabrero)",39.4513318,-0.3409991,971
CAMINO DE LAS MORERAS S/N. (De Alqueria Fabrero a Adolfo Azcarraga),39.4513318,-0.3409991,972
LES BARRAQUES DEL FIGUERO S/N ( De Carrera del Riu a Dels Llauradors ),39.4502273,-0.3386886,973
"PASO SUPERIOR SALIDA, ( De Nazaret a Oceanográfico )",39.4633618,-0.3527075,974
LES BARRAQUES DEL FIGUERO S/N. ( De Camino Canal a Adolfo Azcarraga ),39.4502273,-0.3386886,975
CAMINO DEL CANAL ( De Camino Moreras a Barraques del Figuero ),39.4468652,-0.3355314,976
"PONT DE L' ASSUT DE L' OR, (De Menorca a Profesor López Piñero)",39.4547561,-0.3497882,977
"GIRO BUS PUENTE DE CAMPANAR, espira de demanda",39.4758232,-0.3964079,978
JERÓNIMA GALÉS (IMPRESORA) esquina Av. Dr. Tomás Sala  (Salida),39.4524726,-0.3909248,979
"V-21 , Salida de Camino de Vera y Politecnico a V-21",39.487588,-0.341883,980
"CLARIANO ESQUINA AVDA. CATALUÑA, (de Avda. Cataluña a Albalat dels Tarongers)",39.4782813,-0.3513538,981
PASO INFERIOR CLARIANO DE SALIDA,39.4633618,-0.3527075,982
"DR. VICENTE ZARAGOZA, de Daniel Balaciart a Rotonda V-21",39.4832892,-0.3572899,983
"Cº MONCADA, Nº 96 (de C/ Cambrils a Jacomart)",39.4950656,-0.3802295,984
FDO. ABRIL MARTORELL (De Rio Eresma a Cª Malilla),39.4453863,-0.3779244,985
"AVDA. JOSÉ ROCA COLL, s/n (de Pio XI a Humanista Mariner)",39.4586477,-0.3980312,986
AV. TRES CRUCES s/n (de Campos Crespo a Canónigo Tárrega),39.4687097,-0.4055549,987
AV. PERIS Y VALERO nº 194 (de Reino de Valencia a Alcalde Reig),39.4627554,-0.361513,988
CAMPOS CRESPO s/n (de Montesa a Dr. Marañón),39.4546186,-0.3982959,989
PIO XI nº 43 (de Fray Junípero Serra a Xera),39.4566932,-0.3951209,990
XERA s/n (de Pío XI a Dr. Marañón),39.4572075,-0.3934284,991
PIO XI s/n (de Virgen de la Cabeza a Fontanares),39.458474,-0.3937778,992
"HUMANISTA MARINER, nº 37 (de Virgen de la Cabeza a Fray Junípero Serra)",39.4586245,-0.3958927,993
VIRGEN DE LA CABEZA s/n (de Humanista Mariner a Pío XI),39.4605495,-0.3976373,994
"VALL D'UIXO, nº 8 (de Virgen de la Cabeza a Fray Junípero Serra)",39.45958520000001,-0.3974015,995
"VALL D'UIXO, s/n (de Fray Junípero Serra a Virgen de la Cabeza)",39.4594078,-0.3971113,996
AVDA. JOSÉ ROCA COLL nº 20 (de Vall d'Uixo a Vicente Clavell),39.459192,-0.3980245,997
"BOLIVIA, s/n (de Músico Gomis a Fray Junípero Serra)",39.4572355,-0.3997192,998
CARRETERA DE ALBA (De Camino Saboner),39.4360823,-0.3968267,999
"LUÍS PEIXÓ, Nº 22 (de Pintor Dalmau a Cº Cabañal)",39.4736448,-0.3335787,1000
"JACA, Nº 1 (de Alboraya a Almazora)",39.4847315,-0.3702195,1001
JUAN DE GARAY s/n (de Pintor Agrassot a aCampos Crespo),39.454509,-0.3944273,1002
CAMPOS CRESPO nº 34 (de Fray Junípero Serra a Campaners),39.4562223,-0.3965771,1003
"CANONIGO TÁRREGA, s/n (de Fray Junípero Serra a Músico Gomis)",39.4563008,-0.3984998,1004
"BORRASCA, s/n (de Canónigo Tárrega a Campos Crespo)",39.4552448,-0.3991348,1005
"MUSICO GOMIS, s/n (de Canónigo Tárrega a Campos Crespo)",39.4583776,-0.3990755,1006
"Cª MALILLA, S/N (de V-30 a Fdo. Abril Martorell)",39.4399359,-0.3806368,1007
AVDA. GENERAL AVILÉS nº 14 (entrada túnel) (De General Avilés a Juan XXIII),39.4878051,-0.3919856,1008
PONT DE FUSTA ( de Cronista Rivelles a Conde Trenor),39.4797495,-0.3742254,1009
ACCESO LA FE DESDE AUSIAS MARCH (de Ausias March a Via Lateral La Fe),39.448326,-0.3700265,1010
ACCESO A LA FE DESDE FDO. ABRIL MARTORELL por VIA LATERAL (Desde Fdo. Abril Martorell a Camino Azaga,39.4434752,-0.3760153,1011
VIA LATERAL LA FE SALIDA A Cª MALILLA (de La Fe a Carrera Malilla),39.4399359,-0.3806368,1012
VIA LATERAL DELANTE DE LA FE (Desde acceso a La Fe a Camino Azagador del Moro),39.4434752,-0.3760153,1013
VIA LATERAL LA FE SALIDA a FDO. ABRIL MARTORELL (De lateral Hospital La FE a Fdo. Abril Martorell),39.4453863,-0.3779244,1014
P.I. ÁNGEL GUIMERÁ (de Quevedo a Palleter),39.4706217,-0.3852723,1015
ARCHIDUQUE CARLOS nº 2 (de Avda. Cid a Chiva),39.4671717,-0.3929491000000001,1016
P. I. Tres Forques - Ciudad Ros Casares,39.4663404,-0.4019162000000001,1017
ABEN AL ABBAR nº 45 (de Salvador Pau a Santos Justo y Pastor),39.4704011,-0.3512832,1018
BEATA GENOVEVA TORRES S/N,39.4738338,-0.3756348,1019
C/ VIRGEN DE LA CABEZA nº 73 (de Tres Forques a José Mª. Mortes Lerma),39.4635941,-0.3996629,1020
C/ JERÓNIMO MUÑÓZ nº 10 (de C/ Carcagente a Av. Gaspar Aguilar),39.4590889,-0.3875456,1021
C/ GENERAL LLORENS nº 30 (de Periodista Gil Sumbiela a Av. Ecuador),39.4918296,-0.3858435,1022
AVDA. DEL CID Nº42,39.4695821,-0.4054033,1023
VALL DE LA BALLESTERA Nº64,39.4789976,-0.4002478,1024
HERNANDEZ LAZARO Nº 16,39.477518,-0.4034426,1025
HERNANDEZ LAZARO S/N (CARREFOUR),39.4773634,-0.4034545,1026
"I.CANARIAS, Nº 129 (de Pintor Maella a Lebón)",39.4644209,-0.3486331,1027
"AVINGUDA DE L´OEST, 47 (de Pl. S. Agustín a Padilla)",39.4694434,-0.3794177,1028
BOMBERO RAMON DUART S/N (de Ángel Villena a Antonio Ferrandis),39.4518741,-0.3649054,1029
BOMBERO RAMON DUART Nº 10 (de Dr. Marañon a Ángel Villena),39.4514625,-0.3649146,1030
ÁNGEL VILLENA S/N (de Amado Granell Mesado a Bombero Ramón Duart),39.449485,-0.3655443,1031
"C/CASTELLONET DE LA CONQUESTA, frente nº 19",39.4929366,-0.3845669,1032
BOMBERO RAMON DUART S/N (de Ángel Villena a Dr. Marañón),39.4518741,-0.3649054,1033
"AV. AMADO GRANELL MESADO (MILITAR) Nº 36, (De Luis Oliag a Avda. de la Plata)",39.4575457,-0.3643724,1034
"L'HORTA SUD, S/N (de Nicasio Benlloch a Av. Cortes Valencianas)",39.4933304,-0.3992304,1035
AV. CATALUÑA GIRO A CAMINO DE VERA (V21 SALIDA),39.4829933,-0.3489977,1036
"AV. BURJASOT, Nº 301 (Salida Ciudad)",39.4983906,-0.4001604,1037
"SALVADOR CERVERO, S/N (de Av. Hnos. Machado a C/ Ninot)",39.4986112,-0.3913473,1038
"FDO. ABRIL MARTORELL, S/N (de Cª Malilla a Av. Ausias March)",39.4453863,-0.3779244,1039
PTE. DE MONTEOLIVETE (de Alameda a Profesor López Piñero),39.457904,-0.3545219,1040
CAMPOS CRESPO s/n ( DE Borrasca a Avda. Tres Cruces),39.4546186,-0.3982959,1041
AV. AMADO GRANELL MESADO (MILITAR) nº 43 (de Av. La Plata a Villahermosa),39.4574578,-0.3635528,1042
MARQUÉS DEL TURIA - H. CORTÉS (GERMANÍAS),39.4665749,-0.3702226,1043
"AV. LOS NARANJOS, s/n (de Cavite a Av. Malvarrosa)",39.4779652,-0.3392503,1045
AV. DEL OESTE nº 28 (de Garrigues a Linterna),39.4717718,-0.3800772,1046
PTE. DE ADEMUZ (de Av. Pío XII giro a Pº Pechina),39.4780655,-0.3906446,1047
"CIUDADELA, Nº 15 (de Justicia a Pl. de América)",39.4754614,-0.3909938,1048
"AV. HNOS. MACHADO, Nº 137 (de Juan XXIII a Cº Moncada)",39.4979962,-0.3822539,1049
F. CATÓLICO - PECHINA DE ENTRADA (PL. ESPAÑA),39.4738338,-0.3756348,1050
AV. AMADO GRANELL MESADO (MILITAR) nº 4 (de Peris y Valero a Luís Oliag),39.4605395,-0.3665085,1051
P.I. PÉREZ GALDÓS (GIORGETA),39.468691,-0.3913944,1052
"Cº NUEVO PICAÑA, Nº 6 (de Coeters a Arquitecto Segura Lago - Giro)",39.4565742,-0.4045204000000001,1053
ESTUDIO PUNTO DE MEDIDA 9181,39.4738338,-0.3756348,1054
"Av. MEDITERRÁNEO, Nº 5 (de Escalante a Marino Sierra)",39.4229733,-0.3743891,1055
TRES FORQUES (ARCHIDUQUE CARLOS),39.4663404,-0.4019162000000001,1056
"MENÉNDEZ PIDAL, Nº 15 (de Pte. Ademuz a Beltrán Báguena)",39.4800023,-0.3907192,1057
DR. PESET ALEIXANDRE (GENERAL AVILÉS),39.4902932,-0.3817261,1058
"Av. MEDITERRÁNEO, Nº 23 (de Padre Luis Navarro a Barraca)",39.4229733,-0.3743891,1059
"ALBALAT DELS TARONGERS, Nº 10 (de Vinalopó a Clariano)",39.4781169,-0.3499876,1060
"AVENIDA TRES CRUCES, S/N (de Campos Crespo a Gaspar Aguilar)",39.4682774,-0.4060486,1061
"DR. VICENTE ZARAGOZÁ, s/n (de Hnos.Villalonga a Mistral)",39.4837057,-0.3587386,1062
"AV. CORTES VALENCIANAS (LATERAL), Nº 17 (de La Safor a Padre Barranco)",39.4890745,-0.3992954,1063
