FECHA,HORA,Pres.,R.Sol.,Precip.,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.
2021-04-16,22,1015.0,2.0,0,"1,1",275.0,"11,3",77.0,"2,2"
2021-04-16,23,1015.0,2.0,0,"1,3",284.0,11,78.0,3
2021-04-17,0,1015.0,2.0,0,"0,9",292.0,"10,9",79.0,"2,2"
2021-04-17,1,1015.0,2.0,0,"0,9",264.0,"10,3",81.0,"2,6"
2021-04-17,2,1015.0,2.0,0,"0,9",314.0,"10,5",73.0,"3,1"
2021-04-17,3,1014.0,2.0,0,"1,2",316.0,"10,8",56.0,"3,6"
2021-04-17,4,1014.0,2.0,0,"1,6",306.0,"10,4",49.0,"5,1"
2021-04-17,5,1015.0,2.0,0,"1,6",305.0,"9,9",55.0,"3,8"
2021-04-17,6,1015.0,7.0,0,"0,9",299.0,"9,8",55.0,"2,5"
2021-04-17,7,1015.0,133.0,0,"1,7",293.0,"11,3",48.0,"4,2"
2021-04-17,8,1015.0,363.0,0,"2,3",295.0,"13,5",41.0,"4,6"
2021-04-17,9,1015.0,367.0,0,"1,1",285.0,"14,4",38.0,"2,5"
2021-04-17,10,1015.0,579.0,0,"0,6",225.0,"15,2",35.0,"1,8"
2021-04-17,11,1014.0,858.0,0,"1,8",145.0,"16,9",33.0,"4,4"
2021-04-17,12,1014.0,996.0,0,"3,9",101.0,"16,6",37.0,"6,7"
2021-04-17,13,1013.0,984.0,0,"5,2",94.0,"16,3",40.0,"8,8"
2021-04-17,14,1013.0,846.0,0,6,83.0,"16,2",41.0,"9,8"
2021-04-17,15,1013.0,781.0,0,"5,4",80.0,"16,2",40.0,"9,2"
2021-04-17,16,1013.0,614.0,0,"3,6",110.0,"16,7",37.0,"6,6"
2021-04-17,17,1013.0,401.0,0,"2,9",118.0,"16,7",38.0,"6,1"
2021-04-17,18,1013.0,179.0,0,"1,9",126.0,"16,4",41.0,"4,7"
2021-04-17,19,1013.0,16.0,0,"1,7",120.0,"14,8",46.0,"3,7"
2021-04-17,20,1014.0,2.0,0,2,108.0,"13,8",51.0,"4,8"
2021-04-17,21,1015.0,2.0,0,1,161.0,"13,7",54.0,"2,4"
2021-04-17,22,1015.0,2.0,0,"0,2",277.0,"12,8",58.0,"0,2"
2021-04-17,23,1015.0,2.0,0,"0,5",316.0,"12,6",59.0,"1,3"
2021-04-18,0,1015.0,2.0,0,"1,3",306.0,12,61.0,"3,2"
2021-04-18,1,1015.0,2.0,0,1,301.0,"11,5",61.0,"2,6"
2021-04-18,2,1015.0,2.0,0,"0,6",324.0,11,61.0,"1,9"
2021-04-18,3,1015.0,2.0,0,"0,8",281.0,10,65.0,"1,6"
2021-04-18,4,1015.0,2.0,0,"0,5",291.0,"9,5",61.0,"1,4"
2021-04-18,5,1015.0,2.0,0,"1,2",300.0,"9,5",56.0,"2,9"
2021-04-18,6,1016.0,7.0,0,"1,1",298.0,"9,9",50.0,"2,7"
2021-04-18,7,1016.0,59.0,0,"1,5",295.0,"11,1",43.0,4
2021-04-18,8,1017.0,285.0,0,"1,5",295.0,"13,3",39.0,4
2021-04-18,9,1017.0,587.0,0,"0,9",311.0,"16,1",32.0,"2,3"
2021-04-18,10,1018.0,795.0,0,"1,7",54.0,"17,7",26.0,"3,5"
2021-04-18,11,1018.0,927.0,0,3,83.0,17,29.0,"5,5"
2021-04-18,12,1018.0,1002.0,0,"3,5",95.0,"16,8",34.0,"6,1"
2021-04-18,13,1017.0,1008.0,0,"3,9",93.0,17,35.0,"7,3"
2021-04-18,14,1017.0,945.0,0,"3,9",97.0,"17,4",38.0,"6,7"
2021-04-18,15,1016.0,812.0,0,"4,6",99.0,"17,3",40.0,"8,1"
2021-04-18,16,1016.0,629.0,0,"4,8",104.0,17,45.0,9
2021-04-18,17,1016.0,415.0,0,"3,3",109.0,17,48.0,"6,9"
2021-04-18,18,1016.0,190.0,0,"2,4",110.0,"16,7",52.0,"5,4"
2021-04-18,19,1016.0,18.0,0,"1,8",97.0,"15,2",59.0,"3,8"
2021-04-18,20,1017.0,2.0,0,1,94.0,"14,4",67.0,"2,1"
2021-04-18,21,1017.0,2.0,0,"0,5",67.0,"14,4",69.0,1
2021-04-18,23,1017.0,2.0,0,"0,6",302.0,"13,3",69.0,"1,4"
2021-04-19,0,1016.0,2.0,0,"0,6",293.0,"12,7",69.0,"1,2"
2021-04-19,1,1016.0,2.0,0,"1,3",271.0,"11,4",68.0,"2,5"
2021-04-19,2,1015.0,2.0,0,1,275.0,"10,9",64.0,"1,6"
2021-04-19,3,1015.0,2.0,0,"0,9",244.0,"10,1",66.0,2
2021-04-19,4,1014.0,2.0,0,"1,5",240.0,"9,5",64.0,"2,8"
2021-04-19,5,1014.0,2.0,0,"1,2",244.0,"9,4",65.0,"2,5"
2021-04-19,6,1014.0,21.0,0,"0,5",250.0,10,64.0,"1,1"
2021-04-19,7,1014.0,103.0,0,"0,2",233.0,"12,7",57.0,"0,3"
2021-04-19,8,1014.0,407.0,0,"0,5",237.0,"15,5",48.0,"0,9"
2021-04-19,9,1013.0,624.0,0,"0,9",236.0,"18,4",38.0,"2,2"
2021-04-19,10,1013.0,797.0,0,"0,9",163.0,"20,7",37.0,"1,8"
2021-04-19,11,1012.0,939.0,0,"1,5",88.0,"23,7",37.0,"3,2"
2021-04-19,12,1012.0,941.0,0,"2,1",137.0,"24,4",34.0,"5,3"
2021-04-19,13,1011.0,976.0,0,"4,8",78.0,"21,1",55.0,"8,6"
2021-04-19,14,1011.0,884.0,0,5,36.0,"20,6",56.0,"8,4"
2021-04-19,15,1011.0,520.0,0,"6,1",35.0,"18,8",64.0,"11,9"
2021-04-19,16,1010.0,387.0,0,"5,8",40.0,"18,1",68.0,"11,8"
2021-04-19,17,1010.0,250.0,0,"5,5",43.0,"17,6",66.0,"12,3"
2021-04-19,18,1010.0,90.0,0,"5,6",34.0,"16,7",70.0,"11,9"
2021-04-19,19,1011.0,14.0,0,"6,1",36.0,16,73.0,12
2021-04-19,20,1011.0,2.0,0,"5,8",34.0,"15,6",74.0,11
2021-04-19,21,1012.0,2.0,0,6,35.0,"15,4",76.0,"11,4"
2021-04-19,22,1012.0,2.0,0,"4,7",34.0,"15,3",75.0,"9,2"
2021-04-19,23,1012.0,2.0,0,"3,8",40.0,"15,2",75.0,8
2021-04-20,0,1012.0,2.0,0,"3,4",33.0,"15,1",76.0,8
2021-04-20,1,1012.0,2.0,0,"1,1",317.0,"14,8",72.0,"2,8"
2021-04-20,2,1011.0,2.0,0,"1,1",320.0,"14,3",70.0,"3,1"
2021-04-20,3,1011.0,2.0,0,"0,7",321.0,"14,3",69.0,"2,6"
2021-04-20,4,1011.0,2.0,0,"0,6",349.0,14,68.0,2
2021-04-20,5,1010.0,2.0,0,"0,6",327.0,"14,1",62.0,"1,8"
2021-04-20,6,1010.0,7.0,0,"0,8",284.0,14,68.0,"1,8"
2021-04-20,7,1011.0,65.0,0,"0,5",283.0,"14,6",68.0,"1,4"
2021-04-20,8,1011.0,152.0,0,"0,3",238.0,"15,4",65.0,"0,5"
2021-04-20,9,1011.0,257.0,0,"0,4",44.0,"16,7",60.0,"1,1"
2021-04-20,10,1011.0,588.0,0,"1,4",42.0,"18,6",54.0,3
2021-04-20,11,1011.0,858.0,0,"2,1",58.0,"19,4",55.0,"4,5"
2021-04-20,12,1010.0,986.0,0,"3,1",61.0,"19,3",61.0,"5,9"
2021-04-20,13,1009.0,974.0,0,"3,1",58.0,"19,4",65.0,"6,5"
2021-04-20,14,1009.0,625.0,0,"3,3",46.0,"18,8",70.0,"6,9"
2021-04-20,15,1010.0,224.0,"0,3","1,9",88.0,"17,2",78.0,4
2021-04-20,16,1009.0,353.0,0,3,60.0,"17,8",76.0,"6,4"
2021-04-20,17,1009.0,268.0,0,"3,2",42.0,"17,6",73.0,6
2021-04-20,18,1009.0,62.0,0,"2,4",31.0,"16,8",79.0,"5,7"
2021-04-20,19,1010.0,2.0,0,"2,6",37.0,16,83.0,"5,6"
2021-04-20,20,1010.0,2.0,0,"3,3",40.0,"15,3",86.0,6
2021-04-20,21,1010.0,2.0,0,"2,3",36.0,"15,3",84.0,"4,6"
2021-04-20,22,1010.0,2.0,0,"1,4",352.0,"15,2",82.0,"4,2"
2021-04-20,23,1010.0,2.0,"0,8",1,12.0,"14,8",85.0,"2,7"
2021-04-21,0,1010.0,2.0,0,1,24.0,"14,8",84.0,"2,2"
2021-04-21,1,1009.0,2.0,0,"0,4",10.0,"15,1",83.0,"1,2"
2021-04-21,2,1009.0,2.0,0,"0,2",328.0,"15,5",80.0,"0,2"
2021-04-21,3,1008.0,2.0,0,"0,2",14.0,"15,4",78.0,"0,2"
2021-04-21,4,1008.0,2.0,0,"0,4",23.0,"15,3",82.0,"0,8"
2021-04-21,5,1008.0,2.0,0,"0,4",12.0,15,85.0,"0,8"
2021-04-21,6,1008.0,2.0,0,"0,2",8.0,15,84.0,"0,4"
2021-04-21,7,1009.0,8.0,0,"0,2",46.0,"15,5",81.0,"0,2"
2021-04-21,8,1009.0,3.0,0,"1,1",25.0,"15,5",82.0,3
2021-04-21,9,1009.0,54.0,0,"3,2",32.0,15,84.0,6
2021-04-21,10,1010.0,194.0,0,"2,3",34.0,"15,6",83.0,"4,6"
2021-04-21,11,1010.0,734.0,0,"2,9",37.0,"18,9",67.0,5
2021-04-21,12,1009.0,887.0,0,"2,4",55.0,"20,2",60.0,"4,5"
2021-04-21,13,1009.0,938.0,0,"3,3",52.0,20,63.0,"6,9"
2021-04-21,14,1009.0,575.0,0,"4,4",47.0,"18,8",67.0,"8,6"
2021-04-21,15,1009.0,396.0,0,"4,7",45.0,"17,7",74.0,"9,4"
2021-04-21,16,1009.0,212.0,0,"4,6",36.0,"16,8",78.0,"8,4"
2021-04-21,17,1009.0,134.0,0,"3,8",53.0,"16,7",79.0,"7,5"
2021-04-21,18,1010.0,10.0,0,"4,1",53.0,16,79.0,"8,5"
2021-04-21,19,1010.0,2.0,0,"4,5",37.0,"15,4",81.0,"8,2"
2021-04-21,20,1011.0,2.0,"0,3",4,35.0,"14,8",85.0,"7,7"
2021-04-21,21,1011.0,2.0,0,"4,2",33.0,"14,6",86.0,"7,3"
2021-04-21,22,1012.0,2.0,"0,9","3,5",34.0,"14,6",87.0,"6,7"
2021-04-21,23,1011.0,2.0,"0,6","2,9",33.0,"14,5",88.0,"5,6"
2021-04-22,0,1011.0,2.0,"0,6","2,4",31.0,"14,5",88.0,"4,7"
2021-04-22,1,1011.0,2.0,0,"1,1",358.0,"14,4",89.0,"2,8"
2021-04-22,2,1010.0,2.0,"0,8","1,3",8.0,14,89.0,3
2021-04-22,3,1010.0,2.0,"1,2","1,7",20.0,"14,1",90.0,"3,9"
2021-04-22,4,1010.0,2.0,"0,9","1,9",54.0,"14,4",89.0,"5,3"
2021-04-22,5,1010.0,2.0,"3,9","1,7",45.0,14,89.0,"3,6"
2021-04-22,6,1010.0,2.0,"1,8","1,2",62.0,"14,1",91.0,"3,4"
2021-04-22,7,1010.0,16.0,"0,3","1,4",55.0,"14,4",89.0,4
2021-04-22,8,1011.0,21.0,0,"0,7",72.0,"14,9",87.0,"1,8"
2021-04-22,9,1011.0,8.0,"15,5","0,8",48.0,"14,3",,2
2021-04-22,10,1012.0,71.0,4,"0,9",32.0,"14,3",,"1,9"
2021-04-22,11,1012.0,273.0,"0,3","1,2",28.0,"15,5",,"2,3"
2021-04-22,12,1012.0,359.0,0,2,36.0,"16,8",80.0,"4,2"
2021-04-22,13,1012.0,322.0,0,"2,5",36.0,"16,7",78.0,"4,9"
2021-04-22,14,1012.0,205.0,0,"2,8",33.0,"16,2",81.0,"5,4"
2021-04-22,15,1012.0,170.0,0,"2,5",38.0,16,82.0,"5,2"
2021-04-22,16,1012.0,158.0,0,"2,7",34.0,"16,3",80.0,"5,4"
2021-04-22,17,1013.0,56.0,0,"3,1",46.0,"15,9",84.0,"7,1"
2021-04-22,18,1013.0,3.0,0,6,37.0,"14,9",88.0,"11,1"
2021-04-22,19,1014.0,2.0,0,"4,1",34.0,"14,5",88.0,"8,9"
2021-04-22,20,1015.0,2.0,0,"3,2",34.0,"14,8",87.0,"7,2"
2021-04-22,21,1016.0,2.0,0,"3,5",34.0,"14,8",85.0,"6,8"
2021-04-22,22,1016.0,2.0,0,"3,6",35.0,"14,9",86.0,"6,7"
2021-04-22,23,1016.0,2.0,0,"3,3",31.0,"14,7",87.0,"7,1"
2021-04-23,0,1016.0,2.0,0,"1,5",343.0,"14,2",89.0,"4,6"
2021-04-23,1,1016.0,2.0,0,"1,1",328.0,14,87.0,"2,6"
2021-04-23,2,1016.0,2.0,0,"1,8",21.0,"14,2",83.0,"4,2"
2021-04-23,3,1016.0,2.0,0,"0,9",24.0,"14,2",82.0,"1,8"
2021-04-23,4,1015.0,2.0,0,"0,7",2.0,"13,9",82.0,"1,7"
2021-04-23,5,1016.0,2.0,0,"0,6",303.0,"13,3",84.0,"1,2"
2021-04-23,6,1016.0,5.0,0,"0,5",306.0,"13,5",87.0,"1,2"
2021-04-23,7,1017.0,165.0,0,"0,5",328.0,16,79.0,"1,3"
2021-04-23,8,1017.0,279.0,0,"1,3",24.0,"16,7",71.0,"2,9"
2021-04-23,9,1017.0,571.0,0,"1,8",27.0,"18,7",65.0,"3,8"
2021-04-23,10,1018.0,671.0,0,"1,7",34.0,"19,2",62.0,"3,7"
2021-04-23,11,1018.0,812.0,0,"2,2",50.0,"19,7",59.0,"4,8"
2021-04-23,12,1018.0,890.0,0,"2,4",56.0,"19,8",59.0,"4,8"
2021-04-23,13,1018.0,933.0,0,3,65.0,"19,6",60.0,"5,8"
2021-04-23,14,1018.0,909.0,0,"3,7",78.0,19,61.0,"6,3"
2021-04-23,15,1017.0,681.0,0,"2,8",63.0,"18,8",61.0,"5,5"
2021-04-23,16,1017.0,484.0,0,"2,5",61.0,"18,4",62.0,"5,5"
2021-04-23,17,1017.0,288.0,0,"2,3",58.0,"17,6",64.0,"4,8"
2021-04-23,18,1017.0,73.0,0,"1,8",76.0,"16,2",70.0,"3,6"
2021-04-23,19,1017.0,14.0,0,"1,3",50.0,"15,9",71.0,"2,6"
2021-04-23,20,1018.0,2.0,0,"1,4",47.0,"15,4",72.0,"3,1"
2021-04-23,21,1018.0,2.0,0,"1,6",41.0,"15,3",72.0,"3,3"
2021-04-23,22,1018.0,2.0,0,"1,6",46.0,"15,3",70.0,3
2021-04-23,23,1018.0,2.0,0,"1,5",42.0,"15,1",70.0,"3,3"
2021-04-24,0,1018.0,2.0,0,"1,8",34.0,"14,8",70.0,"3,5"
2021-04-24,1,1017.0,2.0,0,2,35.0,"14,8",74.0,"3,8"
2021-04-24,2,1017.0,2.0,0,"1,3",355.0,"14,9",75.0,"3,2"
2021-04-24,3,1016.0,2.0,0,"1,2",358.0,"14,5",79.0,"3,5"
2021-04-24,4,1016.0,2.0,0,"3,1",34.0,"14,5",80.0,"6,3"
2021-04-24,5,1016.0,2.0,0,"3,7",34.0,"14,6",77.0,"7,5"
2021-04-24,6,1016.0,2.0,0,"3,9",35.0,"14,6",77.0,"8,1"
2021-04-24,7,1017.0,22.0,0,2,3.0,"14,9",76.0,"5,1"
2021-04-24,8,1017.0,118.0,0,"3,3",33.0,"15,1",75.0,"6,3"
2021-04-24,9,1017.0,238.0,0,"4,9",34.0,"15,9",75.0,"9,2"
2021-04-24,10,1017.0,200.0,0,5,34.0,"15,6",77.0,"9,3"
2021-04-24,11,1017.0,356.0,0,5,36.0,"16,4",72.0,"8,9"
2021-04-24,12,1017.0,311.0,0,"3,8",38.0,"16,7",75.0,7
2021-04-24,13,1017.0,136.0,0,"4,7",36.0,"15,6",83.0,"8,5"
2021-04-24,14,1016.0,236.0,0,"4,2",40.0,16,83.0,"8,6"
2021-04-24,15,1016.0,246.0,0,"2,1",53.0,17,76.0,"4,5"
2021-04-24,16,1016.0,186.0,0,"2,4",39.0,"16,6",76.0,"4,9"
2021-04-24,17,1016.0,148.0,0,"2,1",31.0,"16,5",75.0,"4,3"
2021-04-24,18,1015.0,43.0,0,"2,1",33.0,16,78.0,"4,6"
2021-04-24,19,1015.0,2.0,0,"2,7",30.0,"15,4",80.0,"6,4"
2021-04-24,20,1015.0,2.0,0,"2,1",31.0,"15,2",79.0,"4,3"
2021-04-24,21,1015.0,2.0,0,"2,2",33.0,"15,1",80.0,"4,6"
2021-04-24,22,1015.0,2.0,0,"1,8",31.0,15,82.0,"4,3"
2021-04-24,23,1014.0,2.0,0,"2,4",35.0,15,83.0,"4,9"
2021-04-25,0,1014.0,2.0,"0,3","2,8",31.0,15,84.0,"5,8"
2021-04-25,1,1013.0,2.0,"1,2","1,7",354.0,"14,5",87.0,"5,5"
2021-04-25,2,1013.0,2.0,0,"1,2",321.0,"14,3",89.0,"3,7"
2021-04-25,3,1013.0,2.0,0,1,300.0,"13,9",89.0,"2,4"
2021-04-25,4,1012.0,2.0,0,"0,6",297.0,"13,8",89.0,"1,8"
2021-04-25,5,1011.0,2.0,"0,3","1,1",3.0,"13,9",87.0,"2,8"
2021-04-25,6,1011.0,6.0,0,"0,4",280.0,"13,8",87.0,"0,6"
2021-04-25,7,1011.0,100.0,0,"0,3",337.0,"15,1",84.0,"0,9"
2021-04-25,8,1011.0,157.0,0,"1,8",26.0,"15,8",74.0,"5,4"
2021-04-25,9,1011.0,435.0,0,"4,3",35.0,"17,5",70.0,"8,8"
2021-04-25,10,1011.0,559.0,0,6,36.0,18,70.0,"10,6"
2021-04-25,11,1011.0,579.0,0,"5,3",37.0,"18,5",68.0,"10,1"
2021-04-25,12,1011.0,651.0,0,"5,8",36.0,"18,8",68.0,"10,8"
2021-04-25,13,1010.0,585.0,0,"6,2",37.0,"18,5",70.0,"10,8"
2021-04-25,14,1009.0,599.0,0,"6,3",36.0,"18,6",71.0,"11,6"
2021-04-25,15,1009.0,554.0,0,"5,2",36.0,"18,7",71.0,"9,5"
2021-04-25,16,1008.0,429.0,0,"4,5",38.0,"18,4",73.0,"9,2"
2021-04-25,17,1008.0,268.0,0,"4,4",35.0,"17,7",77.0,8
2021-04-25,18,1007.0,40.0,0,"3,4",36.0,"16,7",81.0,"6,9"
2021-04-25,19,1007.0,4.0,0,"3,6",33.0,"16,3",84.0,"8,3"
2021-04-25,20,1006.0,2.0,0,"5,4",35.0,16,86.0,"11,1"
2021-04-25,21,1008.0,2.0,0,"3,6",38.0,"16,2",84.0,"8,4"
2021-04-25,22,1009.0,2.0,"1,4","2,9",360.0,"16,1",84.0,6
2021-04-25,23,1009.0,2.0,"3,6","2,7",352.0,"15,3",87.0,"6,3"
2021-04-26,0,1006.0,2.0,0,"8,3",38.0,"14,9",88.0,"15,9"
2021-04-26,1,1005.0,2.0,0,"8,8",32.0,"15,1",84.0,"15,2"
2021-04-26,2,1005.0,2.0,"2,1","4,1",297.0,"14,8",85.0,"9,4"
2021-04-26,3,1005.0,2.0,"0,9","1,5",264.0,"14,4",89.0,4
2021-04-26,4,1004.0,2.0,"2,6","1,1",189.0,"14,6",90.0,"2,6"
2021-04-26,5,1004.0,2.0,"4,1","1,6",90.0,"14,3",,"3,5"
2021-04-26,6,1004.0,2.0,"0,3","3,1",51.0,14,,"6,5"
2021-04-26,7,1004.0,2.0,0,"2,2",37.0,"14,4",92.0,"4,9"
2021-04-26,8,1004.0,3.0,0,"1,7",36.0,"14,6",90.0,"3,3"
2021-04-26,9,1004.0,30.0,"0,3","1,4",351.0,"14,8",91.0,"4,1"
2021-04-26,10,1005.0,114.0,0,"0,5",16.0,"15,2",90.0,"1,4"
2021-04-26,11,1004.0,182.0,0,"0,9",28.0,"16,2",85.0,"2,7"
2021-04-26,12,1004.0,423.0,0,"1,5",48.0,"17,5",77.0,"3,4"
2021-04-26,13,1003.0,221.0,0,"1,3",61.0,"16,9",78.0,"2,6"
2021-04-26,14,1003.0,720.0,0,"2,4",76.0,18,74.0,"4,8"
2021-04-26,15,1002.0,671.0,0,"3,4",91.0,"18,3",70.0,6
2021-04-26,16,1002.0,424.0,0,"3,1",72.0,"17,8",73.0,"5,6"
2021-04-26,17,1002.0,262.0,0,"2,2",83.0,"17,3",76.0,"4,4"
2021-04-26,18,1002.0,76.0,0,"2,2",58.0,"16,6",80.0,"4,5"
2021-04-26,19,1003.0,3.0,0,"3,1",38.0,"15,7",84.0,"5,8"
2021-04-26,20,1003.0,2.0,0,"2,5",35.0,"15,5",83.0,"5,2"
2021-04-26,21,1004.0,2.0,0,"1,7",35.0,"15,5",83.0,"3,4"
2021-04-26,22,1004.0,2.0,0,"1,3",31.0,"15,5",82.0,"2,8"
2021-04-26,23,1004.0,2.0,0,"0,5",8.0,"15,6",81.0,"1,2"
2021-04-27,0,1003.0,2.0,0,"0,4",314.0,"15,7",80.0,"0,9"
2021-04-27,1,1003.0,2.0,0,"0,2",290.0,"15,7",77.0,"0,4"
2021-04-27,2,1002.0,2.0,0,"0,3",232.0,"15,2",82.0,"0,5"
2021-04-27,3,1002.0,2.0,0,"0,3",224.0,"14,8",85.0,"0,6"
2021-04-27,4,1001.0,2.0,0,"0,7",203.0,"14,7",87.0,"1,3"
2021-04-27,5,1001.0,2.0,0,"0,2",169.0,"14,5",,"0,4"
2021-04-27,6,1002.0,2.0,0,"0,3",189.0,"14,9",,"0,5"
2021-04-27,7,1003.0,49.0,0,"0,3",261.0,"15,3",,"0,6"
2021-04-27,8,1003.0,136.0,0,"0,4",75.0,"16,4",82.0,"0,8"
2021-04-27,9,1003.0,192.0,0,"0,6",43.0,"17,4",77.0,"1,5"
2021-04-27,10,1003.0,481.0,0,2,37.0,"18,5",73.0,"3,7"
2021-04-27,11,1003.0,850.0,0,"3,1",46.0,"20,1",67.0,6
2021-04-27,12,1002.0,940.0,0,"3,1",59.0,"20,3",66.0,"6,4"
2021-04-27,13,1002.0,966.0,0,"3,2",62.0,"20,2",67.0,"6,5"
2021-04-27,14,1002.0,918.0,0,"3,8",70.0,20,67.0,7
2021-04-27,15,1002.0,667.0,0,"4,4",78.0,"19,3",70.0,"7,8"
2021-04-27,16,1002.0,419.0,0,"2,7",63.0,"19,1",71.0,"5,6"
2021-04-27,17,1002.0,104.0,0,"2,8",43.0,"17,7",76.0,"5,7"
2021-04-27,18,1002.0,37.0,0,"3,1",36.0,"16,8",82.0,"6,2"
2021-04-27,19,1002.0,3.0,0,"1,7",13.0,"16,8",84.0,"4,4"
2021-04-27,20,1003.0,2.0,"0,9","1,7",28.0,"16,6",84.0,"4,2"
2021-04-27,21,1003.0,2.0,"1,8","1,8",30.0,16,87.0,"3,9"
2021-04-27,22,1004.0,2.0,"0,6","1,7",7.0,16,,"4,4"
2021-04-27,23,1003.0,2.0,0,"1,2",337.0,"15,7",,"3,4"
2021-04-28,0,1003.0,2.0,0,"0,4",339.0,"15,7",87.0,"1,1"
2021-04-28,1,1003.0,2.0,0,"0,2",250.0,16,86.0,"0,2"
2021-04-28,2,1002.0,2.0,0,"0,1",222.0,16,86.0,"0,2"
2021-04-28,3,1002.0,2.0,0,"0,1",196.0,16,87.0,"0,2"
2021-04-28,4,1002.0,2.0,0,"0,1",197.0,16,,"0,2"
2021-04-28,5,1002.0,2.0,0,"0,2",228.0,"15,8",,"0,3"
2021-04-28,7,1003.0,32.0,0,"0,4",200.0,"16,1",87.0,"0,8"
2021-04-28,8,1003.0,154.0,0,"0,5",217.0,"16,8",86.0,"1,1"
2021-04-28,9,1004.0,349.0,"0,3","0,3",189.0,"18,8",76.0,"0,7"
2021-04-28,10,1004.0,610.0,0,"1,5",101.0,"20,6",68.0,"2,8"
2021-04-28,11,1004.0,743.0,0,"2,1",72.0,"21,1",67.0,"3,7"
2021-04-28,12,1003.0,882.0,0,"2,2",58.0,"22,4",62.0,"4,2"
2021-04-28,13,1003.0,883.0,0,"4,5",76.0,"20,9",68.0,"7,6"
2021-04-28,14,1003.0,888.0,0,"5,4",88.0,"20,6",71.0,"9,8"
2021-04-28,15,1003.0,259.0,0,"3,4",96.0,"19,3",76.0,"6,5"
2021-04-28,16,1002.0,260.0,0,"2,1",78.0,"19,2",77.0,4
2021-04-28,17,1003.0,100.0,0,"1,6",50.0,19,76.0,"3,8"
2021-04-28,18,1003.0,21.0,0,6,36.0,"17,3",86.0,"10,8"
2021-04-28,19,1003.0,2.0,0,"3,5",41.0,"16,8",,"7,3"
2021-04-28,20,1004.0,2.0,0,"1,8",34.0,"16,9",88.0,"4,3"
2021-04-28,21,1004.0,2.0,0,"0,9",10.0,17,86.0,"2,2"
2021-04-28,22,1004.0,2.0,"0,3","0,5",7.0,17,86.0,"1,2"
2021-04-28,23,1004.0,2.0,0,"0,3",314.0,"16,7",87.0,"0,8"
2021-04-29,0,1004.0,2.0,0,"0,4",282.0,"16,4",87.0,"1,1"
2021-04-29,1,1004.0,2.0,0,"0,2",156.0,"16,1",89.0,"0,3"
2021-04-29,2,1004.0,2.0,0,"0,3",211.0,"15,7",90.0,"0,6"
2021-04-29,3,1004.0,2.0,0,"0,7",218.0,"15,2",,"1,1"
2021-04-29,4,1003.0,2.0,0,"0,5",205.0,"14,9",,"1,1"
2021-04-29,5,1003.0,2.0,0,"0,4",209.0,"14,6",,"1,1"
2021-04-29,6,1004.0,26.0,0,"0,5",206.0,"14,4",,1
2021-04-29,7,1004.0,182.0,0,"1,1",240.0,"16,7",82.0,"2,6"
2021-04-29,8,1004.0,399.0,0,"1,3",242.0,19,67.0,"3,8"
2021-04-29,9,1004.0,607.0,0,"2,8",254.0,"20,6",57.0,"6,6"
2021-04-29,10,1004.0,749.0,0,"1,9",240.0,"22,6",50.0,"6,4"
2021-04-29,11,1004.0,872.0,0,"2,7",243.0,"23,8",45.0,"6,5"
2021-04-29,12,1004.0,633.0,0,"2,7",226.0,"24,3",42.0,"7,3"
2021-04-29,13,1004.0,792.0,0,"3,9",232.0,"25,1",37.0,"8,3"
2021-04-29,14,1004.0,466.0,0,"2,7",157.0,"23,4",48.0,"7,4"
2021-04-29,15,1003.0,500.0,0,"3,2",147.0,"22,1",55.0,"7,5"
2021-04-29,16,1003.0,654.0,0,"3,5",135.0,"22,7",56.0,8
2021-04-29,17,1002.0,433.0,0,"2,9",138.0,"23,1",55.0,"6,5"
2021-04-29,18,1002.0,235.0,0,"2,5",149.0,"22,2",59.0,6
2021-04-29,19,1003.0,36.0,0,"1,8",169.0,"20,5",67.0,"3,9"
2021-04-29,20,1003.0,2.0,0,"0,3",186.0,20,70.0,"0,6"
2021-04-29,21,1004.0,2.0,0,"0,3",189.0,"19,9",71.0,"0,6"
2021-04-29,22,1005.0,2.0,0,"0,6",268.0,"19,8",63.0,"1,2"
2021-04-29,23,1005.0,2.0,0,"0,3",254.0,"19,8",57.0,"0,5"
2021-04-30,0,1005.0,2.0,0,"0,3",243.0,"18,9",59.0,"0,7"
2021-04-30,1,1004.0,2.0,0,"0,5",274.0,"18,2",60.0,"1,3"
2021-04-30,2,1004.0,2.0,0,"0,5",350.0,"17,4",66.0,"1,2"
2021-04-30,3,1004.0,2.0,0,"0,4",35.0,"17,1",82.0,"0,7"
2021-04-30,4,1004.0,2.0,0,1,31.0,"16,8",86.0,"2,4"
2021-04-30,5,1005.0,2.0,0,"0,8",18.0,"16,6",85.0,"1,8"
2021-04-30,6,1005.0,2.0,0,"0,5",339.0,"16,8",86.0,"1,3"
2021-04-30,7,1005.0,83.0,0,"0,3",308.0,"17,4",81.0,"0,9"
2021-04-30,8,1005.0,456.0,0,"0,3",326.0,"21,3",65.0,1
2021-04-30,9,1006.0,465.0,"0,2","1,3",41.0,"21,5",,"2,4"
2021-04-30,10,1005.0,720.0,"0,2","1,7",69.0,"21,9",,"3,2"
2021-04-30,11,1006.0,937.0,0,"3,2",79.0,"22,1",64.0,"5,2"
