FECHA,HORA,Pres.,R.Sol.,Precip.,PM2.5,CO,NO,NO2,PM10,NOx,O3,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.,SO2
2024-07-11,12,1019.0,965.0,0,12.0,"0,2",3.0,6.0,19.0,12.0,61.0,"2,9",48.0,"27,4",74.0,"4,1",1.0
2024-07-11,13,1018.0,976.0,0,13.0,"0,2",4.0,6.0,19.0,12.0,62.0,"3,1",52.0,"27,5",75.0,"4,3",1.0
2024-07-11,14,1018.0,922.0,0,14.0,"0,2",8.0,14.0,20.0,27.0,62.0,"3,1",70.0,"27,6",76.0,"4,4",1.0
2024-07-11,15,1017.0,830.0,0,13.0,"0,2",3.0,9.0,19.0,14.0,64.0,3,97.0,"27,8",76.0,"4,6",1.0
2024-07-11,16,1016.0,672.0,0,10.0,"0,2",5.0,9.0,19.0,16.0,57.0,"3,1",84.0,"27,5",75.0,"4,8",1.0
2024-07-11,17,1016.0,465.0,0,10.0,"0,2",8.0,10.0,20.0,22.0,54.0,3,50.0,"27,4",75.0,"4,3",3.0
2024-07-11,18,1015.0,278.0,0,11.0,"0,2",3.0,8.0,23.0,13.0,57.0,"3,6",32.0,"27,3",77.0,"4,9",1.0
2024-07-11,19,1015.0,88.0,0,12.0,"0,2",6.0,7.0,25.0,16.0,51.0,"3,9",29.0,"26,6",82.0,"5,6",2.0
2024-07-11,20,1016.0,8.0,0,13.0,"0,2",12.0,6.0,29.0,24.0,45.0,"4,3",27.0,"25,9",86.0,"6,1",1.0
2024-07-11,21,1016.0,1.0,0,12.0,"0,2",30.0,18.0,25.0,65.0,38.0,"4,1",29.0,"25,8",88.0,"5,8",2.0
2024-07-11,22,1016.0,1.0,0,13.0,"0,2",12.0,10.0,28.0,28.0,41.0,"3,7",23.0,"25,7",87.0,"5,2",1.0
2024-07-11,23,1015.0,1.0,0,12.0,"0,3",2.0,2.0,28.0,4.0,54.0,"2,9",18.0,"25,6",88.0,"4,3",1.0
2024-07-12,0,1015.0,1.0,0,14.0,"0,3",2.0,4.0,34.0,7.0,41.0,"1,7",347.0,"25,3",88.0,"2,7",1.0
2024-07-12,1,1014.0,1.0,0,14.0,"0,3",2.0,9.0,35.0,11.0,36.0,"1,3",336.0,25,88.0,"2,1",2.0
2024-07-12,2,1014.0,1.0,0,15.0,"0,3",1.0,8.0,32.0,10.0,32.0,1,347.0,"24,8",86.0,"1,4",2.0
2024-07-12,3,1013.0,1.0,0,17.0,"0,3",2.0,10.0,33.0,13.0,25.0,"0,8",13.0,"24,5",87.0,"1,1",3.0
2024-07-12,4,1014.0,1.0,0,16.0,"0,3",3.0,10.0,31.0,14.0,27.0,"1,4",347.0,"24,4",90.0,"2,1",2.0
2024-07-12,5,1014.0,3.0,0,16.0,"0,3",2.0,8.0,32.0,11.0,36.0,2,22.0,"24,8",90.0,"3,1",2.0
2024-07-12,6,1015.0,42.0,0,18.0,"0,3",9.0,20.0,39.0,34.0,26.0,"1,6",11.0,"25,1",90.0,"2,5",1.0
2024-07-12,7,1016.0,184.0,0,20.0,"0,3",17.0,28.0,48.0,53.0,21.0,"1,4",331.0,"26,1",83.0,"2,2",2.0
2024-07-12,8,1016.0,358.0,0,17.0,"0,3",12.0,21.0,44.0,39.0,33.0,"2,1",7.0,"26,6",80.0,"3,3",3.0
2024-07-12,9,1016.0,591.0,0,15.0,"0,2",5.0,11.0,34.0,19.0,48.0,"2,7",30.0,"27,1",78.0,"3,8",2.0
2024-07-12,10,1016.0,742.0,0,16.0,"0,2",5.0,9.0,35.0,16.0,55.0,"2,8",38.0,"27,2",79.0,"3,8",1.0
2024-07-12,11,1016.0,868.0,0,14.0,"0,2",3.0,6.0,33.0,11.0,55.0,3,59.0,"27,6",77.0,"4,4",3.0
2024-07-12,12,1016.0,953.0,0,14.0,"0,2",8.0,14.0,32.0,27.0,51.0,"3,3",65.0,28,74.0,"4,7",2.0
2024-07-12,13,1015.0,962.0,0,13.0,"0,2",11.0,15.0,27.0,33.0,48.0,"3,7",75.0,"27,9",74.0,"5,4",3.0
2024-07-12,14,1015.0,942.0,0,13.0,"0,2",6.0,9.0,27.0,18.0,53.0,"3,5",80.0,"27,9",74.0,"5,2",2.0
2024-07-12,15,1015.0,820.0,0,13.0,"0,2",13.0,16.0,25.0,36.0,48.0,"3,4",76.0,"27,9",72.0,"4,9",2.0
2024-07-12,16,1015.0,670.0,0,12.0,"0,2",4.0,8.0,27.0,15.0,54.0,"2,5",78.0,28,71.0,"3,8",1.0
2024-07-12,17,1014.0,450.0,0,12.0,"0,2",3.0,6.0,27.0,11.0,61.0,2,85.0,"28,1",72.0,"3,3",1.0
2024-07-12,18,1014.0,275.0,0,13.0,"0,2",9.0,13.0,31.0,27.0,54.0,"1,7",73.0,"27,9",72.0,"2,9",3.0
2024-07-12,19,1014.0,92.0,0,14.0,"0,2",19.0,22.0,40.0,52.0,42.0,"1,7",43.0,"27,6",74.0,"2,6",2.0
2024-07-12,20,1015.0,8.0,0,13.0,"0,2",14.0,20.0,28.0,40.0,51.0,"1,8",35.0,"26,5",79.0,"2,6",1.0
2024-07-12,21,1015.0,1.0,0,10.0,"0,2",3.0,6.0,23.0,11.0,55.0,"2,2",34.0,"26,2",80.0,"3,4",1.0
2024-07-12,22,1016.0,1.0,0,10.0,"0,2",1.0,2.0,20.0,4.0,61.0,"2,6",33.0,"26,2",80.0,"3,6",1.0
2024-07-12,23,1016.0,1.0,0,11.0,"0,2",1.0,2.0,22.0,5.0,59.0,"2,6",37.0,"26,2",83.0,"3,7",2.0
2024-07-13,0,1016.0,1.0,0,12.0,"0,2",2.0,2.0,26.0,6.0,59.0,"2,8",39.0,"26,1",83.0,"3,9",1.0
2024-07-13,1,1016.0,1.0,0,12.0,"0,2",2.0,3.0,24.0,6.0,56.0,"2,8",50.0,"25,9",85.0,4,2.0
2024-07-13,2,1015.0,1.0,0,10.0,"0,2",2.0,4.0,19.0,6.0,53.0,"2,6",62.0,"25,5",84.0,"3,9",2.0
2024-07-13,3,1015.0,1.0,0,10.0,"0,2",2.0,2.0,20.0,5.0,54.0,"2,7",64.0,"25,4",83.0,"4,2",1.0
2024-07-13,4,1015.0,1.0,0,10.0,"0,2",2.0,4.0,18.0,7.0,51.0,"2,7",48.0,"25,3",84.0,"3,8",2.0
2024-07-13,5,1015.0,2.0,0,9.0,"0,2",2.0,3.0,19.0,5.0,55.0,"2,3",37.0,"25,2",85.0,"3,3",2.0
2024-07-13,6,1015.0,9.0,"0,4",10.0,"0,2",2.0,3.0,23.0,6.0,53.0,"2,2",32.0,"25,3",87.0,"3,3",1.0
2024-07-13,7,1015.0,78.0,"0,2",11.0,"0,2",2.0,11.0,21.0,14.0,52.0,"1,8",87.0,"25,3",90.0,3,1.0
2024-07-13,8,1015.0,203.0,0,10.0,"0,2",3.0,11.0,17.0,16.0,46.0,"2,6",102.0,26,86.0,"4,9",1.0
2024-07-13,9,1016.0,273.0,0,9.0,"0,2",3.0,8.0,19.0,13.0,44.0,"3,1",109.0,"26,3",78.0,"5,5",2.0
2024-07-13,10,1015.0,509.0,0,9.0,"0,2",3.0,6.0,19.0,10.0,55.0,"3,2",104.0,"26,7",75.0,"5,8",1.0
2024-07-13,11,1015.0,754.0,0,9.0,"0,1",5.0,7.0,17.0,14.0,57.0,"3,2",92.0,"27,3",73.0,"5,4",2.0
2024-07-13,12,1015.0,876.0,0,10.0,"0,2",3.0,6.0,18.0,10.0,58.0,"3,5",92.0,"27,3",73.0,"5,6",1.0
2024-07-13,13,1015.0,838.0,0,10.0,"0,2",13.0,22.0,16.0,42.0,50.0,"3,7",74.0,"27,2",72.0,"5,8",1.0
2024-07-13,14,1015.0,916.0,0,9.0,"0,1",13.0,19.0,14.0,38.0,48.0,"3,3",76.0,"27,3",71.0,"5,4",2.0
2024-07-13,15,1014.0,686.0,0,9.0,"0,2",13.0,21.0,14.0,41.0,50.0,"3,3",64.0,"27,1",72.0,"4,9",4.0
2024-07-13,16,1014.0,443.0,0,8.0,"0,2",11.0,18.0,15.0,34.0,57.0,"3,6",60.0,"26,7",75.0,"5,3",2.0
2024-07-13,17,1014.0,338.0,0,8.0,"0,2",15.0,21.0,15.0,44.0,45.0,"3,3",72.0,"26,4",76.0,"4,7",1.0
2024-07-13,18,1014.0,127.0,0,9.0,"0,2",2.0,4.0,16.0,7.0,67.0,"2,9",70.0,"26,1",77.0,"4,1",1.0
2024-07-13,19,1014.0,24.0,0,9.0,"0,2",2.0,5.0,16.0,7.0,64.0,"2,6",75.0,"25,7",80.0,"3,8",1.0
2024-07-13,20,1014.0,9.0,0,10.0,"0,2",1.0,2.0,17.0,5.0,61.0,"2,2",80.0,"25,6",80.0,"3,3",1.0
2024-07-13,21,1014.0,1.0,0,10.0,"0,2",1.0,3.0,17.0,5.0,61.0,"2,2",72.0,"25,5",80.0,"3,1",1.0
2024-07-13,22,1015.0,1.0,0,10.0,"0,2",1.0,3.0,18.0,5.0,60.0,"1,8",69.0,"25,5",80.0,"2,7",2.0
2024-07-13,23,1015.0,1.0,0,9.0,"0,3",2.0,4.0,17.0,7.0,56.0,"1,5",72.0,"25,4",81.0,"2,2",2.0
2024-07-14,0,1015.0,1.0,0,9.0,"0,3",1.0,2.0,17.0,5.0,59.0,"1,5",76.0,"25,3",81.0,"2,1",2.0
2024-07-14,1,1015.0,1.0,0,12.0,"0,3",1.0,7.0,21.0,9.0,53.0,1,104.0,"25,4",81.0,"1,6",2.0
2024-07-14,2,1014.0,1.0,0,9.0,"0,3",1.0,6.0,18.0,8.0,54.0,"1,2",124.0,"25,4",80.0,"1,8",2.0
2024-07-14,3,1014.0,1.0,0,9.0,"0,3",1.0,7.0,18.0,9.0,51.0,"1,1",134.0,"25,3",81.0,"1,7",1.0
2024-07-14,4,1014.0,1.0,0,10.0,"0,3",1.0,15.0,19.0,17.0,44.0,1,146.0,"25,2",82.0,"1,4",2.0
2024-07-14,5,1014.0,2.0,0,10.0,"0,3",2.0,8.0,19.0,11.0,45.0,"0,9",353.0,25,83.0,"1,4",2.0
2024-07-14,6,1015.0,20.0,0,11.0,"0,3",2.0,10.0,19.0,13.0,43.0,"0,9",314.0,25,82.0,"1,3",2.0
2024-07-14,7,1015.0,56.0,0,11.0,"0,3",2.0,10.0,20.0,13.0,45.0,"0,6",329.0,"25,5",81.0,"1,1",3.0
2024-07-14,8,1016.0,214.0,0,11.0,"0,3",4.0,16.0,21.0,23.0,40.0,1,110.0,"26,4",78.0,"1,7",2.0
2024-07-14,9,1015.0,433.0,0,11.0,"0,3",5.0,9.0,19.0,16.0,48.0,"2,1",148.0,"26,7",78.0,3,2.0
2024-07-14,10,1015.0,807.0,0,11.0,"0,3",8.0,14.0,19.0,26.0,45.0,"2,3",96.0,28,72.0,"3,5",1.0
2024-07-14,11,1015.0,894.0,0,11.0,"0,3",4.0,6.0,19.0,11.0,53.0,"2,6",106.0,"28,8",67.0,"4,1",2.0
2024-07-14,12,1015.0,964.0,0,12.0,"0,3",3.0,6.0,19.0,11.0,55.0,"3,2",102.0,"28,5",70.0,"5,3",3.0
2024-07-14,13,1014.0,941.0,0,11.0,"0,2",3.0,4.0,18.0,9.0,57.0,"3,3",111.0,"28,8",69.0,"5,4",2.0
2024-07-14,14,1014.0,871.0,0,11.0,"0,3",3.0,4.0,18.0,8.0,60.0,"3,4",118.0,"29,2",67.0,"5,8",2.0
2024-07-14,15,1013.0,830.0,0,11.0,"0,3",3.0,4.0,19.0,10.0,61.0,"3,2",117.0,"29,6",66.0,"5,6",1.0
2024-07-14,16,1013.0,680.0,0,12.0,"0,3",2.0,4.0,19.0,7.0,60.0,3,112.0,"29,4",69.0,5,2.0
2024-07-14,17,1012.0,476.0,0,12.0,"0,3",2.0,3.0,21.0,6.0,55.0,"2,7",77.0,29,73.0,"4,4",1.0
2024-07-14,18,1012.0,291.0,0,13.0,"0,3",2.0,2.0,22.0,4.0,63.0,"2,2",47.0,"29,1",74.0,"3,1",1.0
2024-07-14,19,1013.0,91.0,0,12.0,"0,3",2.0,3.0,23.0,6.0,54.0,"3,2",20.0,"28,1",79.0,"4,5",1.0
2024-07-14,20,1013.0,7.0,0,13.0,"0,3",2.0,3.0,25.0,6.0,49.0,"4,4",15.0,"26,5",86.0,"6,4",1.0
2024-07-14,21,1014.0,1.0,0,13.0,"0,3",2.0,3.0,23.0,7.0,53.0,"4,4",24.0,"26,2",88.0,"6,3",2.0
2024-07-14,22,1014.0,1.0,0,12.0,"0,3",2.0,4.0,20.0,7.0,52.0,"3,9",27.0,26,88.0,6,1.0
2024-07-14,23,1014.0,1.0,0,12.0,"0,3",2.0,4.0,21.0,6.0,48.0,"3,3",28.0,"25,8",89.0,5,1.0
2024-07-15,0,1014.0,1.0,0,12.0,"0,3",2.0,5.0,20.0,9.0,51.0,"2,8",23.0,"25,7",88.0,"4,1",2.0
2024-07-15,1,1014.0,1.0,0,14.0,"0,3",2.0,7.0,27.0,10.0,38.0,"1,9",347.0,"25,3",89.0,"3,1",2.0
2024-07-15,2,1014.0,1.0,0,16.0,"0,3",2.0,11.0,30.0,13.0,33.0,"1,4",326.0,"24,6",91.0,"2,2",2.0
2024-07-15,3,1014.0,1.0,0,16.0,"0,3",2.0,9.0,25.0,12.0,33.0,"1,3",312.0,"24,3",90.0,"2,2",2.0
2024-07-15,4,1013.0,1.0,0,15.0,"0,3",3.0,11.0,23.0,15.0,29.0,"1,1",272.0,"24,2",89.0,"1,6",2.0
2024-07-15,5,1014.0,3.0,0,17.0,"0,3",4.0,21.0,27.0,27.0,22.0,1,221.0,"24,3",90.0,"1,3",2.0
2024-07-15,6,1014.0,33.0,0,17.0,"0,4",10.0,31.0,29.0,46.0,17.0,"1,1",193.0,"24,6",90.0,"1,5",2.0
2024-07-15,7,1015.0,179.0,0,20.0,"0,3",19.0,30.0,39.0,59.0,23.0,"1,1",194.0,"25,8",84.0,"1,5",3.0
2024-07-15,8,1015.0,351.0,0,21.0,"0,3",26.0,37.0,33.0,77.0,22.0,"0,9",125.0,"27,4",76.0,"1,6",3.0
2024-07-15,9,1015.0,619.0,0,22.0,"0,3",10.0,20.0,34.0,35.0,38.0,"1,9",55.0,"26,9",79.0,"2,9",2.0
2024-07-15,10,1015.0,792.0,0,20.0,"0,3",10.0,17.0,30.0,32.0,48.0,"2,4",78.0,27,79.0,"3,4",2.0
2024-07-15,11,1015.0,896.0,0,19.0,"0,3",7.0,17.0,27.0,27.0,67.0,"2,7",92.0,"27,7",77.0,"4,1",2.0
2024-07-15,12,1014.0,974.0,0,20.0,"0,3",7.0,18.0,29.0,28.0,61.0,"2,8",108.0,"28,3",75.0,"4,6",2.0
2024-07-15,13,1014.0,981.0,0,19.0,"0,2",5.0,13.0,28.0,20.0,61.0,"2,9",108.0,"28,7",76.0,5,2.0
2024-07-15,14,1013.0,933.0,0,19.0,"0,3",12.0,17.0,26.0,35.0,53.0,"3,8",139.0,"28,3",76.0,"5,5",1.0
2024-07-15,15,1012.0,833.0,0,18.0,"0,3",24.0,41.0,26.0,77.0,45.0,3,135.0,"30,5",60.0,"4,9",3.0
2024-07-15,16,1012.0,681.0,0,12.0,"0,2",14.0,32.0,21.0,54.0,55.0,3,130.0,"31,7",55.0,"5,5",4.0
2024-07-15,17,1012.0,476.0,0,11.0,"0,2",24.0,46.0,21.0,84.0,47.0,"2,5",119.0,"32,4",49.0,"4,9",3.0
2024-07-15,18,1012.0,293.0,0,11.0,"0,2",6.0,23.0,23.0,32.0,77.0,"2,2",67.0,"31,6",55.0,"3,7",3.0
2024-07-15,19,1012.0,90.0,0,12.0,"0,3",4.0,10.0,21.0,16.0,81.0,"3,1",33.0,"29,2",73.0,"4,6",2.0
2024-07-15,20,1013.0,7.0,0,12.0,"0,3",13.0,16.0,20.0,35.0,,"3,8",30.0,"27,1",87.0,"5,6",1.0
2024-07-15,21,1014.0,1.0,0,10.0,"0,2",1.0,2.0,16.0,5.0,70.0,"3,6",32.0,"26,6",89.0,5,2.0
2024-07-15,22,1014.0,1.0,0,10.0,"0,3",1.0,3.0,15.0,5.0,,"2,9",25.0,"26,6",89.0,"4,2",2.0
2024-07-15,23,1015.0,1.0,0,10.0,"0,3",2.0,2.0,17.0,4.0,,"2,6",18.0,"26,6",87.0,"3,8",2.0
2024-07-16,0,1015.0,1.0,0,11.0,"0,3",2.0,3.0,16.0,6.0,,"1,9",18.0,"26,4",90.0,"2,7",1.0
2024-07-16,1,1015.0,1.0,0,16.0,"0,3",1.0,6.0,29.0,8.0,,"1,3",342.0,26,90.0,"1,9",1.0
2024-07-16,2,1014.0,1.0,0,18.0,"0,3",1.0,11.0,26.0,13.0,35.0,"1,2",326.0,"25,6",86.0,"1,9",2.0
2024-07-16,3,1015.0,1.0,0,17.0,"0,3",2.0,12.0,24.0,15.0,34.0,"1,1",325.0,"25,3",88.0,"1,9",1.0
2024-07-16,4,1015.0,1.0,0,17.0,"0,3",1.0,12.0,27.0,14.0,41.0,"1,5",332.0,"25,3",88.0,"2,4",1.0
2024-07-16,5,1016.0,2.0,0,19.0,"0,3",2.0,12.0,28.0,16.0,45.0,"2,7",11.0,"25,4",92.0,"4,1",1.0
2024-07-16,6,1017.0,44.0,0,14.0,"0,3",2.0,8.0,21.0,11.0,,"3,6",37.0,26,89.0,"5,4",1.0
2024-07-16,7,1018.0,196.0,0,14.0,"0,3",3.0,8.0,23.0,12.0,,"3,8",31.0,"26,6",86.0,"5,6",1.0
2024-07-16,8,1018.0,350.0,0,17.0,"0,3",7.0,17.0,29.0,28.0,47.0,"3,2",24.0,27,82.0,"4,5",2.0
2024-07-16,9,1019.0,598.0,0,14.0,"0,3",6.0,10.0,25.0,19.0,56.0,"3,3",26.0,"27,6",77.0,"4,7",1.0
2024-07-16,10,1019.0,750.0,0,12.0,"0,2",5.0,10.0,19.0,19.0,60.0,"3,4",39.0,"27,8",77.0,5,1.0
2024-07-16,11,1019.0,861.0,0,11.0,"0,3",4.0,10.0,18.0,16.0,65.0,"3,5",50.0,"27,8",77.0,"4,8",1.0
2024-07-16,12,1019.0,950.0,0,11.0,"0,2",2.0,3.0,18.0,6.0,63.0,"3,5",69.0,"27,9",75.0,"4,8",2.0
2024-07-16,13,1019.0,963.0,0,11.0,"0,2",2.0,3.0,15.0,6.0,63.0,"3,5",79.0,28,74.0,"5,1",1.0
2024-07-16,14,1019.0,913.0,0,11.0,"0,2",1.0,2.0,16.0,4.0,61.0,"3,4",75.0,"27,9",75.0,"4,8",2.0
2024-07-16,15,1018.0,776.0,0,11.0,"0,2",2.0,2.0,16.0,6.0,64.0,"3,4",74.0,"27,9",76.0,"4,8",1.0
2024-07-16,16,1017.0,566.0,0,11.0,"0,2",2.0,3.0,17.0,7.0,59.0,"3,5",64.0,"27,6",76.0,"5,2",1.0
2024-07-16,17,1017.0,362.0,0,11.0,"0,2",3.0,3.0,16.0,7.0,59.0,"3,1",61.0,"27,4",76.0,"4,4",1.0
2024-07-16,18,1017.0,187.0,0,12.0,"0,2",9.0,12.0,21.0,26.0,52.0,"2,9",54.0,27,77.0,"4,3",1.0
2024-07-16,19,1017.0,77.0,0,12.0,"0,2",8.0,10.0,20.0,22.0,54.0,"2,6",45.0,"26,7",78.0,"3,7",1.0
2024-07-16,20,1018.0,6.0,0,12.0,"0,2",41.0,27.0,20.0,90.0,42.0,"2,2",38.0,"26,4",80.0,"3,3",2.0
2024-07-16,21,1018.0,1.0,0,11.0,"0,2",2.0,2.0,17.0,4.0,62.0,"2,5",34.0,"26,1",82.0,"3,7",1.0
2024-07-16,22,1019.0,1.0,0,11.0,"0,2",1.0,2.0,16.0,4.0,63.0,"2,7",36.0,26,82.0,"3,8",2.0
2024-07-16,23,1019.0,1.0,0,11.0,"0,2",1.0,3.0,15.0,5.0,63.0,"2,6",35.0,"25,9",83.0,"3,8",2.0
2024-07-17,0,1019.0,1.0,0,11.0,"0,2",2.0,3.0,15.0,5.0,61.0,"2,9",42.0,"25,8",83.0,"4,2",1.0
2024-07-17,1,1019.0,1.0,0,11.0,"0,2",2.0,3.0,15.0,6.0,62.0,"2,8",41.0,"25,8",82.0,"4,3",1.0
2024-07-17,2,1019.0,1.0,0,10.0,"0,2",2.0,5.0,15.0,8.0,59.0,3,48.0,"25,8",82.0,"4,4",1.0
2024-07-17,3,1019.0,1.0,0,10.0,"0,2",2.0,4.0,15.0,7.0,62.0,"3,4",40.0,"25,8",80.0,"4,9",1.0
2024-07-17,4,1019.0,1.0,0,10.0,"0,2",1.0,3.0,14.0,5.0,60.0,"3,1",43.0,"25,7",80.0,"4,6",1.0
2024-07-17,5,1020.0,2.0,0,10.0,"0,2",1.0,3.0,15.0,5.0,62.0,"3,2",39.0,"25,7",80.0,"4,9",1.0
2024-07-17,6,1020.0,40.0,0,10.0,"0,2",3.0,6.0,17.0,11.0,56.0,3,42.0,"25,7",81.0,"4,3",1.0
2024-07-17,7,1021.0,222.0,0,10.0,"0,2",4.0,8.0,19.0,14.0,56.0,"3,5",31.0,"26,2",79.0,5,1.0
2024-07-17,8,1021.0,381.0,0,10.0,"0,2",4.0,6.0,18.0,12.0,54.0,"3,4",32.0,"26,7",76.0,5,2.0
2024-07-17,9,1022.0,528.0,0,9.0,"0,2",4.0,7.0,17.0,14.0,56.0,"3,7",38.0,"26,9",76.0,"5,5",1.0
2024-07-17,10,1022.0,531.0,0,8.0,"0,2",4.0,7.0,16.0,13.0,55.0,"3,8",45.0,"26,9",75.0,"5,6",1.0
2024-07-17,11,1022.0,547.0,0,8.0,"0,2",4.0,9.0,17.0,15.0,57.0,"3,6",47.0,"27,3",72.0,"5,3",1.0
2024-07-17,12,1022.0,843.0,0,9.0,"0,2",6.0,7.0,19.0,16.0,61.0,"3,3",43.0,"27,8",70.0,"4,9",1.0
2024-07-17,13,1021.0,949.0,0,8.0,"0,2",3.0,5.0,16.0,11.0,64.0,"3,9",47.0,"27,9",69.0,"5,7",1.0
2024-07-17,14,1020.0,899.0,0,9.0,"0,2",4.0,7.0,19.0,13.0,65.0,"3,1",58.0,"28,2",68.0,"4,5",1.0
2024-07-17,15,1020.0,716.0,0,9.0,"0,2",4.0,8.0,14.0,14.0,66.0,"3,9",77.0,"27,8",70.0,"5,4",2.0
2024-07-17,16,1020.0,649.0,0,7.0,"0,2",4.0,3.0,14.0,9.0,67.0,"3,6",76.0,"27,5",69.0,"4,9",1.0
2024-07-17,17,1019.0,423.0,0,8.0,"0,2",3.0,5.0,13.0,10.0,67.0,"3,1",72.0,"27,4",70.0,"4,1",2.0
2024-07-17,18,1020.0,241.0,0,9.0,"0,2",39.0,32.0,23.0,92.0,43.0,"2,8",77.0,"27,2",70.0,"3,8",2.0
2024-07-17,19,1020.0,87.0,0,9.0,"0,2",29.0,35.0,18.0,79.0,43.0,"2,1",74.0,27,72.0,3,2.0
2024-07-17,20,1020.0,8.0,0,8.0,"0,2",81.0,38.0,16.0,162.0,39.0,"1,7",61.0,"26,4",75.0,"2,4",2.0
2024-07-17,21,1020.0,1.0,0,8.0,"0,2",56.0,23.0,15.0,109.0,50.0,"1,5",32.0,"26,2",76.0,"2,2",2.0
2024-07-17,22,1021.0,1.0,0,9.0,"0,2",1.0,2.0,20.0,4.0,67.0,"1,8",23.0,26,76.0,"2,7",1.0
2024-07-17,23,1021.0,1.0,0,6.0,"0,3",1.0,1.0,12.0,3.0,67.0,"1,9",38.0,"25,8",75.0,"2,8",1.0
2024-07-18,0,1021.0,1.0,0,7.0,"0,3",1.0,1.0,12.0,3.0,67.0,"1,5",25.0,"25,7",74.0,"2,2",1.0
2024-07-18,1,1021.0,1.0,0,6.0,"0,3",2.0,1.0,12.0,4.0,65.0,1,16.0,"25,5",75.0,"1,6",2.0
2024-07-18,2,1020.0,1.0,0,8.0,"0,3",1.0,5.0,16.0,7.0,54.0,"0,8",300.0,"25,2",76.0,"1,2",3.0
2024-07-18,3,1020.0,1.0,0,7.0,"0,3",2.0,12.0,14.0,15.0,47.0,"0,6",292.0,"25,2",76.0,"1,2",3.0
2024-07-18,4,1020.0,1.0,0,10.0,"0,4",2.0,15.0,17.0,19.0,35.0,"1,1",310.0,"24,9",77.0,"1,6",2.0
2024-07-18,5,1020.0,2.0,0,11.0,"0,4",7.0,22.0,19.0,33.0,24.0,"0,8",311.0,"24,5",78.0,"1,2",2.0
2024-07-18,6,1020.0,42.0,0,12.0,"0,5",13.0,40.0,24.0,59.0,15.0,"1,3",195.0,"25,1",77.0,"1,6",3.0
2024-07-18,7,1021.0,187.0,0,14.0,"0,5",25.0,44.0,39.0,83.0,19.0,"1,6",222.0,"25,8",75.0,"2,2",3.0
2024-07-18,8,1021.0,361.0,0,12.0,"0,4",14.0,32.0,31.0,53.0,36.0,"1,7",182.0,"26,9",70.0,"2,5",2.0
2024-07-18,9,1021.0,554.0,0,14.0,"0,4",8.0,21.0,24.0,34.0,47.0,"2,4",144.0,"27,4",71.0,"3,1",3.0
2024-07-18,10,1021.0,711.0,0,11.0,"0,3",3.0,4.0,17.0,8.0,65.0,"3,2",142.0,"27,1",73.0,"4,3",2.0
2024-07-18,11,1021.0,810.0,0,10.0,"0,3",6.0,11.0,16.0,19.0,63.0,"2,8",126.0,"27,8",72.0,"4,3",2.0
2024-07-18,12,1021.0,883.0,0,9.0,"0,3",7.0,15.0,18.0,26.0,59.0,"2,7",85.0,"28,1",69.0,"4,1",3.0
2024-07-18,13,1021.0,839.0,0,8.0,"0,3",13.0,25.0,14.0,45.0,62.0,"2,6",75.0,28,69.0,"4,2",2.0
2024-07-18,14,1020.0,820.0,0,7.0,"0,3",9.0,19.0,12.0,33.0,62.0,3,67.0,"28,1",70.0,"4,2",2.0
2024-07-18,15,1020.0,745.0,0,6.0,"0,3",6.0,15.0,11.0,24.0,63.0,"3,3",73.0,"28,3",67.0,"4,6",3.0
2024-07-18,16,1019.0,605.0,0,6.0,"0,3",4.0,14.0,11.0,20.0,70.0,3,67.0,"28,2",68.0,"4,2",2.0
2024-07-18,17,1020.0,385.0,0,6.0,"0,3",3.0,9.0,11.0,14.0,74.0,"2,7",49.0,28,72.0,"3,8",2.0
2024-07-18,18,1020.0,185.0,0,7.0,"0,3",20.0,25.0,17.0,55.0,60.0,"2,7",50.0,"27,7",73.0,"3,8",3.0
2024-07-18,19,1019.0,68.0,0,7.0,"0,3",13.0,21.0,17.0,40.0,62.0,"2,4",35.0,"27,3",73.0,"3,4",3.0
2024-07-18,20,1020.0,5.0,0,7.0,"0,3",39.0,34.0,16.0,93.0,53.0,"2,4",39.0,27,75.0,"3,4",3.0
2024-07-18,21,1021.0,1.0,0,6.0,"0,3",4.0,9.0,10.0,15.0,69.0,"1,7",41.0,"26,8",77.0,"2,4",2.0
2024-07-18,22,1022.0,1.0,0,6.0,"0,3",2.0,5.0,10.0,7.0,77.0,"1,5",36.0,"26,8",77.0,"2,1",3.0
2024-07-18,23,1021.0,1.0,0,6.0,"0,3",2.0,8.0,9.0,11.0,73.0,"1,2",69.0,"26,5",79.0,"1,8",2.0
2024-07-19,0,1021.0,1.0,0,6.0,"0,3",2.0,10.0,11.0,13.0,68.0,"0,8",125.0,"26,6",79.0,"1,5",2.0
2024-07-19,1,1020.0,1.0,0,7.0,"0,3",2.0,17.0,11.0,20.0,61.0,"1,4",203.0,"26,5",80.0,"2,5",2.0
2024-07-19,2,1020.0,1.0,0,7.0,"0,3",3.0,14.0,12.0,19.0,57.0,"1,6",209.0,"26,2",82.0,"2,1",2.0
2024-07-19,3,1020.0,1.0,0,8.0,"0,3",2.0,12.0,12.0,16.0,,"1,3",212.0,"25,9",83.0,"1,9",2.0
2024-07-19,4,1019.0,1.0,0,8.0,"0,3",3.0,13.0,13.0,17.0,45.0,"1,2",210.0,"25,6",83.0,"1,5",2.0
